big_type_code,big_type_name,middle_type_code,middle_type_name,small_type_code,small_item_name,item_code,item_name
1,鲜果类,104,桃类,10408,水蜜桃,121092,C级-红凤凰水蜜桃（中）
1,鲜果类,104,桃类,10408,水蜜桃,121093,C级-红凤凰水蜜桃（小）
1,鲜果类,104,桃类,10408,水蜜桃,121101,C级-脆蜜桃（大）
1,鲜果类,104,桃类,10408,水蜜桃,121102,C级-脆蜜桃（中）
1,鲜果类,104,桃类,10408,水蜜桃,121103,C级-脆蜜桃（小）
1,鲜果类,104,桃类,10408,水蜜桃,121111,A级-春雪桃（大）
1,鲜果类,104,桃类,10408,水蜜桃,121112,A级-春雪桃（中）
1,鲜果类,104,桃类,10408,水蜜桃,121113,A级-春雪桃（小）
1,鲜果类,104,桃类,10408,水蜜桃,121121,C级-春雪桃（大）
1,鲜果类,104,桃类,10408,水蜜桃,121122,C级-春雪桃（中）
1,鲜果类,104,桃类,10408,水蜜桃,121123,C级-春雪桃（小）
1,鲜果类,104,桃类,10408,水蜜桃,121131,C级-红玉脆桃（大）
1,鲜果类,104,桃类,10408,水蜜桃,121132,C级-红玉脆桃（中）
1,鲜果类,104,桃类,10408,水蜜桃,121133,C级-红玉脆桃（小）
1,鲜果类,104,桃类,10408,水蜜桃,121141,C级-白凤桃（大）
1,鲜果类,104,桃类,10408,水蜜桃,121142,C级-白凤桃（中）
1,鲜果类,104,桃类,10408,水蜜桃,121143,C级-白凤桃（小）
1,鲜果类,104,桃类,10408,水蜜桃,121151,B级-胭脂脆桃（大）
1,鲜果类,104,桃类,10408,水蜜桃,121152,B级-胭脂脆桃（中）
1,鲜果类,104,桃类,10408,水蜜桃,121153,B级-胭脂脆桃（小）
1,鲜果类,104,桃类,10408,水蜜桃,121161,C级-胭脂脆桃（大）
1,鲜果类,104,桃类,10408,水蜜桃,121162,C级-胭脂脆桃（中）
1,鲜果类,104,桃类,10408,水蜜桃,121163,C级-胭脂脆桃（小）
1,鲜果类,104,桃类,10407,毛桃,121171,A级-水晶桃（大）
1,鲜果类,104,桃类,10407,毛桃,121172,A级-水晶桃（中）
1,鲜果类,104,桃类,10407,毛桃,121173,A级-水晶桃（小）
1,鲜果类,104,桃类,10407,毛桃,121181,C级-水晶桃（大）
1,鲜果类,104,桃类,10407,毛桃,121182,C级-水晶桃（中）
1,鲜果类,104,桃类,10407,毛桃,121183,C级-水晶桃（小）
1,鲜果类,104,桃类,10412,中华寿桃,121191,A级-中华寿桃（大）
1,鲜果类,104,桃类,10412,中华寿桃,121192,A级-中华寿桃（中）
1,鲜果类,104,桃类,10412,中华寿桃,121193,A级-中华寿桃（小）
1,鲜果类,104,桃类,10412,中华寿桃,121201,C级-中华寿桃（大）
1,鲜果类,104,桃类,10412,中华寿桃,121202,C级-中华寿桃（中）
1,鲜果类,104,桃类,10412,中华寿桃,121203,C级-中华寿桃（小）
1,鲜果类,104,桃类,10416,雪桃,121211,C级-丽江雪桃（大）
1,鲜果类,104,桃类,10416,雪桃,121212,C级-丽江雪桃（中）
1,鲜果类,104,桃类,10416,雪桃,121213,C级-丽江雪桃（小）
1,鲜果类,104,桃类,10414,鹰嘴桃,121221,C级-鹰嘴桃（大）
1,鲜果类,104,桃类,10414,鹰嘴桃,121222,C级-鹰嘴桃（中）
1,鲜果类,104,桃类,10414,鹰嘴桃,121223,C级-鹰嘴桃（小）
1,鲜果类,104,桃类,10409,冬桃,121231,A级-冬桃（大）
1,鲜果类,104,桃类,10409,冬桃,121232,A级-冬桃（中）
1,鲜果类,104,桃类,10409,冬桃,121233,A级-冬桃（小）
1,鲜果类,104,桃类,10409,冬桃,121241,C级-冬桃（大）
1,鲜果类,104,桃类,10409,冬桃,121242,C级-冬桃（中）
1,鲜果类,104,桃类,10409,冬桃,121243,C级-冬桃（小）
1,鲜果类,104,桃类,10408,水蜜桃,121251,A级-早蜜红桃（大）
1,鲜果类,104,桃类,10408,水蜜桃,121252,A级-早蜜红桃（中）
1,鲜果类,104,桃类,10408,水蜜桃,121253,A级-早蜜红桃（小）
1,鲜果类,104,桃类,10408,水蜜桃,121261,B级-早蜜红桃（大）
1,鲜果类,104,桃类,10408,水蜜桃,121262,B级-早蜜红桃（中）
1,鲜果类,104,桃类,10408,水蜜桃,121263,B级-早蜜红桃（小）
1,鲜果类,104,桃类,10408,水蜜桃,121271,C级-早蜜红桃（大）
1,鲜果类,104,桃类,10408,水蜜桃,121272,C级-早蜜红桃（中）
1,鲜果类,104,桃类,10408,水蜜桃,121273,C级-早蜜红桃（小）
1,鲜果类,104,桃类,10404,蟠桃,121281,A级-油蟠桃（大）
1,鲜果类,104,桃类,10404,蟠桃,121282,A级-油蟠桃(中)
1,鲜果类,104,桃类,10404,蟠桃,121283,A级-油蟠桃(小)
1,鲜果类,115,果切类,11503,三拼,12155454,--三拼(1212313213)-测试
1,鲜果类,106,荔果类,10601,泰国龙眼,122001,B级-泰国龙眼（大）
1,鲜果类,106,荔果类,10601,泰国龙眼,122002,B级-泰国龙眼（中）
1,鲜果类,106,荔果类,10601,泰国龙眼,122003,B级-泰国龙眼（小）
1,鲜果类,112,杂果类,11291,红宝石莲雾,122101,B级-红宝石莲雾（大）
1,鲜果类,112,杂果类,11291,红宝石莲雾,122102,B级-红宝石莲雾（中）
1,鲜果类,112,杂果类,11291,红宝石莲雾,122103,B级-红宝石莲雾（小）
1,鲜果类,112,杂果类,11255,红钻石莲雾,122111,A级-红钻石莲雾（大）
1,鲜果类,112,杂果类,11255,红钻石莲雾,122112,A级-红钻石莲雾（中）
1,鲜果类,112,杂果类,11255,红钻石莲雾,122113,A级-红钻石莲雾（小）
1,鲜果类,112,杂果类,11203,莲雾,122121,B级-台湾蜜风铃莲雾（大）
1,鲜果类,112,杂果类,11203,莲雾,122122,B级-台湾蜜风铃莲雾（中）
1,鲜果类,112,杂果类,11203,莲雾,122123,B级-台湾蜜风铃莲雾（小）
1,鲜果类,112,杂果类,11203,莲雾,122131,B级-台湾巴掌莲雾（大）
1,鲜果类,112,杂果类,11203,莲雾,122132,B级-台湾巴掌莲雾（中)
1,鲜果类,112,杂果类,11203,莲雾,122133,B级-台湾巴掌莲雾（小）
1,鲜果类,112,杂果类,11203,莲雾,122141,B级-进口蜜风铃莲雾(大)
1,鲜果类,112,杂果类,11203,莲雾,122142,B级-进口蜜风铃莲雾(中)
1,鲜果类,112,杂果类,11203,莲雾,122143,B级-进口蜜风铃莲雾(小)
1,鲜果类,112,杂果类,11203,莲雾,122151,B级-台湾黑糖芭比莲雾（大）
1,鲜果类,112,杂果类,11203,莲雾,122152,B级-台湾黑糖芭比莲雾（中）
1,鲜果类,112,杂果类,11203,莲雾,122153,B级-台湾黑糖芭比莲雾（小）
1,鲜果类,112,杂果类,11203,莲雾,122161,B级-台湾黑珍珠莲雾（大）
1,鲜果类,112,杂果类,11203,莲雾,122162,B级-台湾黑珍珠莲雾（中）
1,鲜果类,112,杂果类,11203,莲雾,122163,B级-台湾黑珍珠莲雾（小）
1,鲜果类,112,杂果类,11203,莲雾,122171,A级-台湾黑玫瑰莲雾（大）
1,鲜果类,112,杂果类,11203,莲雾,122172,A级-台湾黑玫瑰莲雾（中）
1,鲜果类,112,杂果类,11203,莲雾,122173,A级-台湾黑玫瑰莲雾（小）
1,鲜果类,112,杂果类,11213,山竹,122201,A级-油山竹（大）
1,鲜果类,112,杂果类,11213,山竹,122202,A级-油山竹（中）
1,鲜果类,112,杂果类,11213,山竹,122203,A级-油山竹（小）
1,鲜果类,112,杂果类,11289,花竹,122211,A级-花山竹（大）
1,鲜果类,112,杂果类,11289,花竹,122212,A级-花山竹（中）
1,鲜果类,112,杂果类,11289,花竹,122213,A级-花山竹（小）
1,鲜果类,112,杂果类,11213,山竹,122221,A级-沙山竹（大）
1,鲜果类,112,杂果类,11213,山竹,122222,A级-沙山竹（中）
1,鲜果类,112,杂果类,11213,山竹,122223,A级-沙山竹（小）
1,鲜果类,112,杂果类,11271,空运山竹,122231,B级-空运山竹（大）
1,鲜果类,112,杂果类,11271,空运山竹,122232,B级-空运山竹（中）
1,鲜果类,112,杂果类,11271,空运山竹,122233,B级-空运山竹（小）
1,鲜果类,112,杂果类,11260,凤梨释迦,122401,A级-凤梨释迦（大）
1,鲜果类,112,杂果类,11260,凤梨释迦,122402,A级-凤梨释迦（中）
1,鲜果类,112,杂果类,11260,凤梨释迦,122403,A级-凤梨释迦（小）
1,鲜果类,112,杂果类,11260,凤梨释迦,122411,C级-凤梨释迦（大）
1,鲜果类,112,杂果类,11260,凤梨释迦,122412,C级-凤梨释迦（中）
1,鲜果类,112,杂果类,11260,凤梨释迦,122413,C级-凤梨释迦（小）
1,鲜果类,112,杂果类,11260,凤梨释迦,122421,C级-台湾凤梨释迦（大）
1,鲜果类,112,杂果类,11260,凤梨释迦,122422,C级-台湾凤梨释迦（中）
1,鲜果类,112,杂果类,11260,凤梨释迦,122423,C级-台湾凤梨释迦（小）
1,鲜果类,106,荔果类,10617,番荔枝,122431,A级-番荔枝（大）
1,鲜果类,106,荔果类,10617,番荔枝,122432,A级-番荔枝（中）
1,鲜果类,106,荔果类,10617,番荔枝,122433,A级-番荔枝（小）
1,鲜果类,106,荔果类,10617,番荔枝,122441,C级-番荔枝（大）
1,鲜果类,106,荔果类,10617,番荔枝,122442,C级-番荔枝（中）
1,鲜果类,106,荔果类,10617,番荔枝,122443,C级-番荔枝（小）
1,鲜果类,112,杂果类,11205,番石榴,122601,B级-台湾芭乐（大）
1,鲜果类,112,杂果类,11205,番石榴,122602,B级-台湾芭乐（中）
1,鲜果类,112,杂果类,11205,番石榴,122603,B级-台湾芭乐（小）
1,鲜果类,112,杂果类,11205,番石榴,122611,A级-番石榴（大）
1,鲜果类,112,杂果类,11205,番石榴,122612,A级-番石榴（中）
1,鲜果类,112,杂果类,11205,番石榴,122613,A级-番石榴（小）
1,鲜果类,112,杂果类,11205,番石榴,122621,B级-红心番石榴（大）
1,鲜果类,112,杂果类,11205,番石榴,122622,B级-红心番石榴（中）
1,鲜果类,112,杂果类,11205,番石榴,122623,B级-红心番石榴（小）
1,鲜果类,112,杂果类,11209,杨桃,122701,B级-金杨桃（大）
1,鲜果类,112,杂果类,11209,杨桃,122702,B级-金杨桃（中）
1,鲜果类,112,杂果类,11209,杨桃,122703,B级-金杨桃（小）
1,鲜果类,112,杂果类,11209,杨桃,122711,A级-杨桃（大）
1,鲜果类,112,杂果类,11209,杨桃,122712,A级-杨桃（中）
1,鲜果类,112,杂果类,11209,杨桃,122713,A级-杨桃（小）
1,鲜果类,112,杂果类,11293,台湾杨桃,122721,C级-台湾杨桃（大）
1,鲜果类,112,杂果类,11293,台湾杨桃,122722,C级-台湾杨桃（中）
1,鲜果类,112,杂果类,11293,台湾杨桃,122723,C级-台湾杨桃（小）
1,鲜果类,112,杂果类,11209,杨桃,122731,B级-红龙杨桃（大）
1,鲜果类,112,杂果类,11209,杨桃,122732,B级-红龙杨桃（中）
1,鲜果类,112,杂果类,11209,杨桃,122733,B级-红龙杨桃（小）
1,鲜果类,104,桃类,10408,水蜜桃,122741,A级-杨桃类可用（大）
1,鲜果类,104,桃类,10408,水蜜桃,122742,A级-杨桃类可用（中）
1,鲜果类,104,桃类,10408,水蜜桃,122743,A级-杨桃类可用（小）
1,鲜果类,112,杂果类,11900,台湾凤梨,122801,B级-台湾凤梨（大）
1,鲜果类,112,杂果类,11900,台湾凤梨,122802,B级-台湾凤梨（中）
1,鲜果类,112,杂果类,11900,台湾凤梨,122803,B级-台湾凤梨（小）
1,鲜果类,112,杂果类,11900,台湾凤梨,122811,B级-台湾青皮熟蜜凤梨（大）
1,鲜果类,112,杂果类,11900,台湾凤梨,122812,B级-台湾青皮熟蜜凤梨（中）
1,鲜果类,112,杂果类,11221,菠萝,122821,A级-金菠萝（大）
1,鲜果类,112,杂果类,11221,菠萝,122822,A级-金菠萝（中）
1,鲜果类,112,杂果类,11221,菠萝,122823,A级-金菠萝（小）
1,鲜果类,112,杂果类,11221,菠萝,122825,A级-金菠萝大（个）
1,鲜果类,112,杂果类,11221,菠萝,122831,B级-进口金菠萝（大）
1,鲜果类,112,杂果类,11221,菠萝,122832,B级-进口金菠萝（中）
1,鲜果类,112,杂果类,11221,菠萝,122833,B级-进口金菠萝（小）
1,鲜果类,112,杂果类,11221,菠萝,122835,B级-进口金菠萝中（个）
1,鲜果类,112,杂果类,11215,香水菠萝,122841,B级-香水菠萝（大）
1,鲜果类,112,杂果类,11215,香水菠萝,122842,B级-香水菠萝（中）
1,鲜果类,112,杂果类,11215,香水菠萝,122843,B级-香水菠萝（小）
1,鲜果类,112,杂果类,11215,香水菠萝,122844,B级-香水菠萝（个）
1,鲜果类,112,杂果类,11215,香水菠萝,122851,B级-台湾手剥凤梨（大）
1,鲜果类,112,杂果类,11215,香水菠萝,122852,B级-台湾手剥凤梨（中）
1,鲜果类,112,杂果类,11215,香水菠萝,122853,B级-台湾手剥凤梨（小）
1,鲜果类,112,杂果类,11900,台湾凤梨,122861,B级-台湾西瓜凤梨（大）
1,鲜果类,112,杂果类,11900,台湾凤梨,122862,B级-台湾西瓜凤梨（中）
1,鲜果类,112,杂果类,11900,台湾凤梨,122863,B级-台湾西瓜凤梨（小）
1,鲜果类,112,杂果类,11215,香水菠萝,122871,B级-手剥菠萝（大）
1,鲜果类,112,杂果类,11215,香水菠萝,122872,B级-手剥菠萝（中）
1,鲜果类,112,杂果类,11221,菠萝,122881,A级-台湾芒果凤梨（大）
1,鲜果类,112,杂果类,11221,菠萝,122882,A级-台湾芒果凤梨（中）
1,鲜果类,112,杂果类,11221,菠萝,122883,A级-台湾芒果凤梨（小）
1,鲜果类,112,杂果类,11221,菠萝,122884,A级-台湾芒果凤梨大（个）
1,鲜果类,112,杂果类,11221,菠萝,122885,A级-台湾芒果凤梨中（个）
1,鲜果类,112,杂果类,11221,菠萝,122891,B级-台湾芒果凤梨（大）
1,鲜果类,112,杂果类,11221,菠萝,122892,B级-台湾芒果凤梨（中）
1,鲜果类,112,杂果类,11221,菠萝,122893,B级-台湾芒果凤梨（小）
1,鲜果类,112,杂果类,11233,西梅,122901,B级-西梅（大）
1,鲜果类,112,杂果类,11233,西梅,122902,B级-西梅（中）
1,鲜果类,112,杂果类,11233,西梅,122903,B级-西梅（小）
1,鲜果类,112,杂果类,11913,新疆杏,122911,B级-新疆小红杏（大）
1,鲜果类,112,杂果类,11913,新疆杏,122912,B级-新疆小红杏（中）
1,鲜果类,112,杂果类,11913,新疆杏,122913,B级-新疆小红杏（小）
1,鲜果类,112,杂果类,11913,新疆杏,122921,B级-新疆昆仑雪杏（大）
1,鲜果类,112,杂果类,11913,新疆杏,122922,B级-新疆昆仑雪杏（中）
1,鲜果类,112,杂果类,11913,新疆杏,122923,B级-新疆昆仑雪杏（小）
1,鲜果类,112,杂果类,11913,新疆杏,122931,A级-新疆吊干杏（大）
1,鲜果类,112,杂果类,11913,新疆杏,122932,A级-新疆吊干杏（中）
1,鲜果类,112,杂果类,11913,新疆杏,122933,A级-新疆吊干杏（小）
1,鲜果类,112,杂果类,11218,黄金杏,122941,A级-珍珠油杏
1,鲜果类,112,杂果类,11218,黄金杏,122942,B级-珍珠油杏
1,鲜果类,110,瓜类,11005,黄肉西瓜,123041,招牌-黄金西瓜个（大）
1,鲜果类,110,瓜类,11005,黄肉西瓜,123042,招牌-黄金西瓜个（中）
1,鲜果类,110,瓜类,11005,黄肉西瓜,123043,招牌-黄金西瓜个(小）
1,鲜果类,110,瓜类,11005,黄肉西瓜,123049,招牌-黄金西瓜（试吃）
1,鲜果类,110,瓜类,11012,早春红玉,123051,A级-红玉西瓜（大）
1,鲜果类,110,瓜类,11012,早春红玉,123052,A级-红玉西瓜（中）
1,鲜果类,110,瓜类,11012,早春红玉,123061,招牌-嘉丹西瓜（大）
1,鲜果类,110,瓜类,11012,早春红玉,123062,招牌-嘉丹西瓜（中）
1,鲜果类,110,瓜类,11007,西瓜,123071,A级-黑津西瓜（大）
1,鲜果类,110,瓜类,11007,西瓜,123072,A级-黑津西瓜（中）
1,鲜果类,110,瓜类,11007,西瓜,123073,A级-黑津西瓜（小）
1,鲜果类,110,瓜类,11007,西瓜,123081,A级-彩虹西瓜
1,鲜果类,110,瓜类,11007,西瓜,123089,A级-彩虹西瓜（试吃）
1,鲜果类,112,杂果类,11919,凤梨,123201,A级-牛奶凤梨（大）
1,鲜果类,112,杂果类,11919,凤梨,123202,A级-牛奶凤梨（中）
1,鲜果类,112,杂果类,11919,凤梨,123203,A级-牛奶凤梨（小）
1,鲜果类,112,杂果类,11919,凤梨,123211,B级-牛奶凤梨（大）
1,鲜果类,112,杂果类,11919,凤梨,123212,B级-牛奶凤梨（中）
1,鲜果类,112,杂果类,11919,凤梨,123213,B级-牛奶凤梨（小）
1,鲜果类,112,杂果类,11914,榴莲,124001,招牌-泰国金凤凰榴莲（大）
1,鲜果类,112,杂果类,11914,榴莲,124002,招牌-泰国金凤凰榴莲（中）
1,鲜果类,112,杂果类,11914,榴莲,124003,招牌-泰国金凤凰榴莲（小）
1,鲜果类,112,杂果类,11914,榴莲,124009,招牌-泰国金凤凰榴莲肉
1,鲜果类,112,杂果类,11914,榴莲,124011,A级-泰国珑尼榴莲（大）
1,鲜果类,112,杂果类,11914,榴莲,124012,A级-泰国珑尼榴莲（中）
1,鲜果类,112,杂果类,11914,榴莲,124013,A级-泰国珑尼榴莲（小）
1,鲜果类,112,杂果类,11914,榴莲,124021,A级-泰国璎糯榴莲（大）
1,鲜果类,112,杂果类,11914,榴莲,124022,A级-泰国璎糯榴莲（中）
1,鲜果类,110,瓜类,11038,红肉木瓜,124401,A级-红肉木瓜(大)
1,鲜果类,110,瓜类,11038,红肉木瓜,124402,A级-红肉木瓜(中)
1,鲜果类,110,瓜类,11038,红肉木瓜,124403,A级-红肉木瓜(小)
1,鲜果类,112,杂果类,11203,莲雾,124501,A级-台湾翡翠莲雾(大)
1,鲜果类,112,杂果类,11203,莲雾,124502,A级-台湾翡翠莲雾(中)
1,鲜果类,112,杂果类,11203,莲雾,124503,A级-台湾翡翠莲雾(小)
1,鲜果类,112,杂果类,11203,莲雾,124511,B级-台湾翡翠莲雾(大)
1,鲜果类,112,杂果类,11203,莲雾,124512,B级-台湾翡翠莲雾(中)
1,鲜果类,112,杂果类,11203,莲雾,124513,B级-台湾翡翠莲雾(小)
1,鲜果类,112,杂果类,11203,莲雾,124521,C级-黑金刚莲雾（大）
1,鲜果类,112,杂果类,11203,莲雾,124522,C级-黑金刚莲雾（中）
1,鲜果类,112,杂果类,11203,莲雾,124531,C级-台湾巴掌莲雾(大)
1,鲜果类,112,杂果类,11203,莲雾,124532,C级-台湾巴掌莲雾（中）
1,鲜果类,112,杂果类,11203,莲雾,124541,C级-台湾蜜风铃莲雾(大)
1,鲜果类,112,杂果类,11203,莲雾,124542,C级-台湾蜜风铃莲雾（中）
1,鲜果类,112,杂果类,11912,非称重杂果类,1250001,莲子
1,鲜果类,112,杂果类,11912,非称重杂果类,125001,A级-新鲜莲子（粒果）
1,鲜果类,112,杂果类,11222,水果胡萝卜,125091,B级-136g水果胡萝卜
1,鲜果类,112,杂果类,11222,水果胡萝卜,125092,B级-210g水果胡萝卜
1,鲜果类,112,杂果类,11222,水果胡萝卜,125099,B级-水果胡萝卜（试吃）
1,鲜果类,112,杂果类,11217,圣女果,125102,A级-250g柠黄蜜茄（中）
1,鲜果类,112,杂果类,11217,圣女果,125109,A级-柠黄蜜茄（试吃）
1,鲜果类,112,杂果类,11217,圣女果,126004,A级-枸杞黄番茄大（盒）
1,鲜果类,112,杂果类,11217,圣女果,126005,A级-枸杞黄番茄中（盒）
1,鲜果类,112,杂果类,11217,圣女果,126006,A级-枸杞黄番茄小（盒）
1,鲜果类,112,杂果类,11219,杨梅,126901,B级-东魁杨梅(大)
1,鲜果类,112,杂果类,11219,杨梅,126902,B级-东魁杨梅(中)
1,鲜果类,112,杂果类,11219,杨梅,126911,稀有-东魁杨梅王
1,鲜果类,112,杂果类,11219,杨梅,126919,稀有-东魁杨梅王（盒装）
1,鲜果类,112,杂果类,11240,脆甜柿,127001,A级-脆甜柿（大）
1,鲜果类,112,杂果类,11240,脆甜柿,127002,A级-脆甜柿（中）
1,鲜果类,112,杂果类,11240,脆甜柿,127003,A级-脆甜柿（小）
1,鲜果类,112,杂果类,11240,脆甜柿,127004,A级-盒装脆甜柿（大）
1,鲜果类,112,杂果类,11240,脆甜柿,127005,A级-盒装脆甜柿（中）
1,鲜果类,112,杂果类,11240,脆甜柿,127006,A级-盒装脆甜柿（小）
1,鲜果类,112,杂果类,11240,脆甜柿,127011,C级-脆甜柿（大）
1,鲜果类,112,杂果类,11240,脆甜柿,127012,C级-脆甜柿（中）
1,鲜果类,112,杂果类,11240,脆甜柿,127013,C级-脆甜柿（小）
1,鲜果类,112,杂果类,11240,脆甜柿,127022,A级-盒装火果柿（中）
1,鲜果类,112,杂果类,11240,脆甜柿,127023,A级-盒装火果柿（小）
1,鲜果类,103,李类,10319,黄金李,128001,B级-皇后李（大）
1,鲜果类,103,李类,10319,黄金李,128002,B级-皇后李（中）
1,鲜果类,103,李类,10319,黄金李,128003,B级-皇后李（小）
1,鲜果类,103,李类,10319,黄金李,128011,A级-皇后李（大）
1,鲜果类,103,李类,10319,黄金李,128012,A级-皇后李（中）
1,鲜果类,103,李类,10319,黄金李,128013,A级-皇后李（小）
1,鲜果类,103,李类,10330,黄李,128021,A级-蜂糖李（大）
1,鲜果类,103,李类,10330,黄李,128022,A级-蜂糖李（中）
1,鲜果类,103,李类,10330,黄李,128023,A级-蜂糖李（小）
1,鲜果类,103,李类,10330,黄李,128031,B级-蜂糖李（大）
1,鲜果类,103,李类,10330,黄李,128032,B级-蜂糖李(中)
1,鲜果类,103,李类,10330,黄李,128033,B级-蜂糖李(小)
1,鲜果类,110,瓜类,11043,香瓜,128101,A级-落地碎香瓜
1,鲜果类,110,瓜类,11043,香瓜,128102,B级-落地碎香瓜
1,鲜果类,110,瓜类,11043,香瓜,128112,A级-星甜香瓜（中）
1,鲜果类,102,梨类,10224,冰糖梨,129005,A级-秋月梨（礼盒）
1,鲜果类,102,梨类,10237,华山梨,129011,A级_华山梨(大)
1,鲜果类,102,梨类,10237,华山梨,129012,A级_华山梨(中)123
1,鲜果类,102,梨类,10237,华山梨,129013,A级_华山梨(小)
1,鲜果类,112,杂果类,11231,车厘子,129101,A级-进口车厘子大（澳洲）
1,鲜果类,112,杂果类,11231,车厘子,129102,A级-进口车厘子中（澳洲）
1,鲜果类,112,杂果类,11231,车厘子,129111,B级-进口车厘子大（澳洲）
1,鲜果类,112,杂果类,11231,车厘子,129112,B级-进口车厘子中（澳洲）
1,鲜果类,112,杂果类,11201,大樱桃,129122,A级-沂蒙老区樱桃（中）
1,鲜果类,112,杂果类,11201,大樱桃,129132,B级-沂蒙老区樱桃(中)
1,鲜果类,112,杂果类,11913,新疆杏,12921,新疆昆
1,鲜果类,108,芒果类,10819,青香芒,129901,A级-圣德龙芒
1,鲜果类,108,芒果类,10829,树上熟香芒,129902,B级-圣德龙芒
1,鲜果类,108,芒果类,10803,澳芒,129911,B级-澳芒(大)
1,鲜果类,108,芒果类,10803,澳芒,129912,B级-澳芒(中)
1,鲜果类,108,芒果类,10803,澳芒,129913,B级-澳芒(小)
1,鲜果类,110,瓜类,11062,非称重瓜类,130001,三白瓜
1,鲜果类,112,杂果类,11268,青枣,134621,EM枇杷果A
1,鲜果类,107,葡萄类,10707,无核夏黑,140000,A级-无核夏黑葡萄500g(标准份)
1,鲜果类,107,葡萄类,10706,巨峰葡萄,140001,B级-巨峰葡萄500g（标准份）
1,鲜果类,107,葡萄类,10710,珍珠葡萄,140002,A级-夏音葡萄（大）500g（标准份）
1,鲜果类,107,葡萄类,10710,珍珠葡萄,140003,A级-夏音葡萄（中）500g（标准份）
1,鲜果类,107,葡萄类,10706,巨峰葡萄,140004,招牌-黑藤巨峰500g（标准份）
1,鲜果类,107,葡萄类,10706,巨峰葡萄,140005,A级-巨峰葡萄500g（标准份）
1,鲜果类,107,葡萄类,10720,天山珍珠红,140006,A级-天山无核珍珠红500g（标准份）
1,鲜果类,112,杂果类,11289,花竹,140007,B级-花山竹（小）14个（标准份）※
1,鲜果类,112,杂果类,11204,金枕榴莲,140008,B级-进口金枕榴莲（大）1个（标准份）※
1,鲜果类,105,柑桔类,10513,蜜柚,140009,B级-红肉蜜柚礼箱（标准份）※
1,鲜果类,112,杂果类,11227,佳沛奇异果,140010,稀有-佳沛阳光金奇异果王礼箱（标准份）※
1,鲜果类,112,杂果类,11227,佳沛奇异果,140011,稀有-佳沛阳光金奇异果王（22#）整件装（标准份）※
1,鲜果类,107,葡萄类,10710,珍珠葡萄,140012,A级-夏音葡萄（中）整件装（标准份）※
1,鲜果类,101,苹果类,10132,冰糖心富士,140013,B级-“野”苹果（大）6个（标准份）※ 份
1,鲜果类,103,李类,10324,红李,140014,B级-脆红李（中）750g（标准份）※ 份
1,鲜果类,104,桃类,10410,黄金桃,140015,B级-黄金桃（中）2个（标准份）※ 份
1,鲜果类,105,柑桔类,10512,青桔,140016,B级-青桔光果（中）11个（标准份）※ 份
1,鲜果类,105,柑桔类,10510,进口澳洲橙,140017,B级-进口澳洲橙（大）2个（标准份）※ 份
1,鲜果类,105,柑桔类,10502,进口澳洲柑,140018,A级-进口澳洲柑（大）2个（标准份）※ 份
1,鲜果类,101,苹果类,10102,水晶富士,140019,A级-水晶富士（大）2个（标准份）※ 份
1,鲜果类,112,杂果类,11210,银火龙果,140020,A级-进口银火龙果（中）1个（标准份）※ 份
1,鲜果类,108,芒果类,10824,凯特芒,140021,A级-青皮凯特芒（大）1个（标准份）※ 份
1,鲜果类,102,梨类,10208,蜜梨,140022,A级-蜜梨（中）4个※ 份
1,鲜果类,112,杂果类,11208,椰青,140023,A级-泰国椰青（小） 1个※ 份
1,鲜果类,107,葡萄类,10716,北疆红提,140024,A级-新疆红提（中）750g※ 份
1,鲜果类,109,香蕉类,10912,进口香蕉,140025,A级-高山超甜蕉（包）1包※ 份
1,鲜果类,101,苹果类,10102,水晶富士,140026,B级-水晶富士（中）6个※ 份
1,鲜果类,101,苹果类,10132,冰糖心富士,140027,B级-“野”苹果（中）6个※ 份
1,鲜果类,107,葡萄类,10703,进口无核珍珠红,140028,B级-进口无核珍珠红（中）500g（标准份）
1,鲜果类,107,葡萄类,10716,北疆红提,140029,A级-新疆红提（中）500g（标准份）
1,鲜果类,102,梨类,10224,冰糖梨,140030,招牌-冰糖梨（秋月）620g（标准份）
1,鲜果类,105,柑桔类,10513,蜜柚,140031,B级-蜜柚（小）1个※ 份
1,鲜果类,101,苹果类,10132,冰糖心富士,140032,A级-进口冰糖苹果（小）10个※ 份
1,鲜果类,110,瓜类,11031,蜜瓜,140033,B级-沙漠蜜瓜1kg※ 份
1,鲜果类,112,杂果类,11227,佳沛奇异果,140034,A级-佳沛阳光金奇异果（大）4个※ 份
1,鲜果类,107,葡萄类,10714,无籽红提,140035,B级-国产无核珍珠红 0.75kg※ 份
1,鲜果类,109,香蕉类,10909,都乐吕宋蕉,140036,A级-进口超甜蕉（包）1包※ 份
1,鲜果类,105,柑桔类,10531,蜜桔,140037,B级-东江蜜桔（中）12个※ 份
1,鲜果类,104,桃类,10408,水蜜桃,140038,招牌-高山水蜜桃（中）4个※ 份
1,鲜果类,107,葡萄类,10714,无籽红提,140039,A级-国产无核珍珠红 0.75kg※ 份
1,鲜果类,104,桃类,10408,水蜜桃,140040,招牌-高山水蜜桃（礼盒装）6个※ 份
1,鲜果类,113,其它类,11309,非称重鲜果其它类,140041,平安礼盒12个※ 份
1,鲜果类,105,柑桔类,10513,蜜柚,140042,B级-蜜柚小（个）1个（标准份）？
